author,episode_number,episode_title,quote,season
Monica,20.0,Mac And C.H.E.E.S.E.,Yes you did. You absolutely sold me...,6.0
Rachel,20.0,Mac And C.H.E.E.S.E.,Would you let me talk.,6.0
Monica,20.0,Mac And C.H.E.E.S.E.,Did you just flick me?,6.0
Rachel,20.0,Mac And C.H.E.E.S.E.,"Ok, well, you wouldn't let me finish and I was jus- ow. That hurt",6.0
Phoebe,20.0,Mac And C.H.E.E.S.E.,"Oh! All right. Now, let's not do this!",6.0
Phoebe,20.0,Mac And C.H.E.E.S.E.,Happy thoughts! Happy thoughts!,6.0
Phoebe,20.0,Mac And C.H.E.E.S.E.,"Ok, now I'm gonna kick some ass.",6.0
Phoebe,20.0,Mac And C.H.E.E.S.E.,I know! I know! I know!,6.0
Phoebe,20.0,Mac And C.H.E.E.S.E.,"Alright, now I will let go if you both stop.",6.0
Phoebe,20.0,Mac And C.H.E.E.S.E.,"There we go.you know what, if we were in prison, you guys would be, like, my bitches.",6.0
Joey,20.0,Mac And C.H.E.E.S.E.,"Okay, buddy-boy. Here it is. You hide my clothes, I'm wearing everything you own.",6.0
Joey,20.0,Mac And C.H.E.E.S.E.,Look at me! I'm chandler! Could I be wearing any more clothes? Maybe if I wasn't going commando...,6.0
Joey,20.0,Mac And C.H.E.E.S.E.,"Yeah. Whew, it's hot with all of this stuff on. I ah, I better not do any, I don't know, lunges.",6.0
Chandler,20.0,Mac And C.H.E.E.S.E.,"Joey? Got you a joey special, two pizzas! Joe? Hello? Damnit! Hello? No, joey's not here right now, but I can take a message I think. He's still got a chance for the part?! Oh, that's great news! Well no obviously not for the actor who was mauled by his dog. Oh well, that's great. I will give joey the message. Thank you! Yes! Okay, mac audition at 2:00. Allergy actor attacked. By dog not flowers.",6.0
Chandler,20.0,Mac And C.H.E.E.S.E.,Please tell me you got the message!,6.0
Joey,20.0,Mac And C.H.E.E.S.E.,What message?,6.0
Chandler,20.0,Mac And C.H.E.E.S.E.,"The actor playing mac couldn't do it, they needed to see you at 2 o'clock.",6.0
Joey,20.0,Mac And C.H.E.E.S.E.,What?! It's 6 o'clock!,6.0
Chandler,20.0,Mac And C.H.E.E.S.E.,"Du-du-i wrote it, I wrote it on the board! I wrote it on the board, then I went all over new york city looking for ya! I went to ross's! I went to the coffeehouse! I went to any place that they made sandwiches!",6.0
Joey,20.0,Mac And C.H.E.E.S.E.,I can't believe this chandler!,6.0
Chandler,20.0,Mac And C.H.E.E.S.E.,Sorry! I-i-i don't know what to say.,6.0
Joey,20.0,Mac And C.H.E.E.S.E.,Well you-you-you-you might say congratulations! I saw the board! I went to the audition! I got the part!!,6.0
Chandler,20.0,Mac And C.H.E.E.S.E.,Is that supposed to be funny! I was really worried over here!,6.0
Joey,20.0,Mac And C.H.E.E.S.E.,"Oh, well I'm uh",6.0
Chandler,20.0,Mac And C.H.E.E.S.E.,"Y'know, sometimes that fake out thing is just mean!",6.0
Joey,20.0,Mac And C.H.E.E.S.E.,"Oh wow! Okay man, I'm sorry. I did not mean to make you feel bad.",6.0
Chandler,20.0,Mac And C.H.E.E.S.E.,Well that's good. Because you didn't! And I'm incredibly happy for ya!!,6.0
Joey,20.0,Mac And C.H.E.E.S.E.,That's mean! You really had me going there!,6.0
Chandler,20.0,Mac And C.H.E.E.S.E.,"Oh, we could do this all day.",6.0
Joey,20.0,Mac And C.H.E.E.S.E.,"Yeah, you're right. Okay look, listen, let's talk about what a huge star I'm gonna be!",6.0
Chandler,20.0,Mac And C.H.E.E.S.E.,You are gonna be a huge star! I'm gonna hug ya!,6.0
Joey,20.0,Mac And C.H.E.E.S.E.,"Hey, do we do this too much?",6.0
Chandler,20.0,Mac And C.H.E.E.S.E.,"I think so. Yeah, get off me.",6.0
Joey,20.0,Mac And C.H.E.E.S.E.,"Come on c.h.e.e.s.e., I'm not leaving without you! Try routing your backup source through your primary cpu.",6.0
Phoebe,20.0,Mac And C.H.E.E.S.E.,I can't! My circuits are fried! They're fried I tell you!!,6.0
Joey,20.0,Mac And C.H.E.E.S.E.,Wow! Well then I'll just have to carry you.,6.0
Ross,20.0,Mac And C.H.E.E.S.E.,"That'll be a neat trick, when you're, when you're dead!",6.0
Joey,20.0,Mac And C.H.E.E.S.E.,"Ross, you don't have to yell.",6.0
Ross,20.0,Mac And C.H.E.E.S.E.,"There was just an explosion, okay? My hearing would be impaired.",6.0
Phoebe,20.0,Mac And C.H.E.E.S.E.,"I thought you were excellent! In fact for a minute there I was like, ""ooh, where'd ross go?""",6.0
Ross,20.0,Mac And C.H.E.E.S.E.,Thank you! And I have to say that first scene when you meet mac,6.0
Ross,20.0,Mac And C.H.E.E.S.E.,Oh my god. I mean,6.0
Joey,20.0,Mac And C.H.E.E.S.E.,Y'know what? I think that's enough for today. Thanks for your help!,6.0
Phoebe,20.0,Mac And C.H.E.E.S.E.,He's holding us back.,6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,"Okay, chandler!",6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,"And your horoscope says, ""on the fifth a special someone is going to give you a gift.""",6.0
Chandler,21.0,Ross Meets Elizabeth's Dad,"Oh, well thank you in advance.",6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,"Op, but the twelfth brings a lover's spat.",6.0
Monica,21.0,Ross Meets Elizabeth's Dad,You are going to make a joke about my special present! Why would you do that?!,6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,"Oh, wait and on the nineteenth a secret crush announces itself.",6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,Oh my god! It's joey tribbiani of mac and c.h.e.e.s.e.!!!!!!!,6.0
Chandler,21.0,Ross Meets Elizabeth's Dad,Oh that's right. It's your first day! So are you psyched to fight fake crime with your robot sidekick?,6.0
Joey,21.0,Ross Meets Elizabeth's Dad,Am I psyched? The lead in my own tv series? I've dreamed about this for years! Why have I not been preparing?!,6.0
Phoebe,21.0,Ross Meets Elizabeth's Dad,"No! Joey, you're going to be great!",6.0
Joey,21.0,Ross Meets Elizabeth's Dad,"But I got to act with a robot pheebs, and-and I don't know anything about technology! I can't even use chandler's computer except to find porn! And-and that's only 'cause it's right there when you turn it on!",6.0
Monica,21.0,Ross Meets Elizabeth's Dad,I think our lover's spat will start a little early this month.,6.0
Phoebe,21.0,Ross Meets Elizabeth's Dad,I'll be waiting.,6.0
Chandler,21.0,Ross Meets Elizabeth's Dad,Are you judging them by their covers? Because you're really not supposed to do that.,6.0
Phoebe,21.0,Ross Meets Elizabeth's Dad,"No, I'm just deciding which one to use- I'm gonna start writing another book!",6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,Be-because the last one was such a big seller?,6.0
Phoebe,21.0,Ross Meets Elizabeth's Dad,"Well, if you must know I have written 14 books. And as I am the only one who has read them, I can tell you that they all have been very well received.",6.0
Ross,21.0,Ross Meets Elizabeth's Dad,What are you guys doing later?,6.0
Phoebe,21.0,Ross Meets Elizabeth's Dad,"Oh, rachel and I have appointments to get our hair cut.",6.0
Phoebe,21.0,Ross Meets Elizabeth's Dad,I want to see what he wants first.,6.0
Ross,21.0,Ross Meets Elizabeth's Dad,I just found out that elizabeth's dad wants to meet me.,6.0
Chandler,21.0,Ross Meets Elizabeth's Dad,"Wait a minute, hold the phone! You're not elizabeth's dad?!",6.0
Ross,21.0,Ross Meets Elizabeth's Dad,"Come on guys, i-i really want this guy to like me. It-it would really help me out if you guys were here to make me look good.",6.0
Monica,21.0,Ross Meets Elizabeth's Dad,We know how tough those parent/teacher conferences can be.,6.0
Joey,21.0,Ross Meets Elizabeth's Dad,"Wow! Huh? Mac macaveli, private investigator!",6.0
Joey,21.0,Ross Meets Elizabeth's Dad,"Okay. Hey uh, when do I get to meet the robot?",6.0
Joey,21.0,Ross Meets Elizabeth's Dad,Oh wow! He's so lifelike! Unbelievable!,6.0
Joey,21.0,Ross Meets Elizabeth's Dad,"How do you do there, wayne?",6.0
Joey,21.0,Ross Meets Elizabeth's Dad,"Okay. Sorry about that uh, so where's c.h.e.e.s.e.?",6.0
Joey,21.0,Ross Meets Elizabeth's Dad,"This is like the temporary robot, right?",6.0
Joey,21.0,Ross Meets Elizabeth's Dad,"Well, i-i just, I just it was going to be like a really cool robot, y'know? Like the terminator or uh, when I first saw you.",6.0
Joey,21.0,Ross Meets Elizabeth's Dad,"I'm sorry, it just- I don't know it doesn't really look like it can do anything.",6.0
Ross,21.0,Ross Meets Elizabeth's Dad,It-it's great to meet you paul.,6.0
Ross,21.0,Ross Meets Elizabeth's Dad,"Of course, of course, mr. Stevens.",6.0
Ross,21.0,Ross Meets Elizabeth's Dad,Eh-wh- excuse me?,6.0
Ross,21.0,Ross Meets Elizabeth's Dad,That's funny. Umm. It's not funny.,6.0
Ross,21.0,Ross Meets Elizabeth's Dad,"Okay. I can, I can see that. Umm, but I think if you give me umm, one chance I can, I can change your mind.",6.0
Ross,21.0,Ross Meets Elizabeth's Dad,This is- you-,6.0
Ross,21.0,Ross Meets Elizabeth's Dad,"Okay, umm I want you to know that I have never done anything like this before. I mean, I mean I've been in um, relationships in general, uh but I have never done it with a student- I mean I not- not it! I mean, I mean I don't- we haven't done it. Uh, I mean, I mean, we've-we've-we've done stuff. Okay, okay, a joke, a joke- lighten the mood. Umm, two guys go into a bar. One of them is irish.",6.0
Ross,21.0,Ross Meets Elizabeth's Dad,And the irish guy wins the joke!,6.0
Monica,21.0,Ross Meets Elizabeth's Dad,How crazy that we'd run into you!,6.0
Ross,21.0,Ross Meets Elizabeth's Dad,"Oh god, thank you! Umm, uh, mr. Stevens I'd like you to meet my friends uh, this is phoebe, monica, and chandler.",6.0
Phoebe,21.0,Ross Meets Elizabeth's Dad,"You're elizabeth's father, huh? I can see now where she gets her rugged handsomeness.",6.0
Monica,21.0,Ross Meets Elizabeth's Dad,Is-is-is there a-a mrs. Stevens?,6.0
Chandler,21.0,Ross Meets Elizabeth's Dad,There's a mr. Bing!,6.0
Ross,21.0,Ross Meets Elizabeth's Dad,"Okay umm, why don't we all take a seat, y'know? And uh, and I'll get us all some uh some coffees- - yeah, why don't you. Uh and you guys can talk about whatever, whatever you want. Y'know? Whatever pops into your head.",6.0
Monica,21.0,Ross Meets Elizabeth's Dad,"Y'know, it is so strange seeing ross here this time of day, 'cause usually he's got the children's hospital.",6.0
Phoebe,21.0,Ross Meets Elizabeth's Dad,Yeah. Not looking for dates.,6.0
Monica,21.0,Ross Meets Elizabeth's Dad,And he's a great brother!,6.0
Chandler,21.0,Ross Meets Elizabeth's Dad,"But uh ross, ross is a great guy! I was roommates with him in college. Uh, funny story you're roommate in college died didn't he?",6.0
Ross,21.0,Ross Meets Elizabeth's Dad,"Okay here we are paul, elizabeth. So I hope you guys were finding something to talk about.",6.0
Chandler,21.0,Ross Meets Elizabeth's Dad,"Yes, we were just",6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,"Hi, I'm sorry I'm late but I am ready, ready to talk you up! When does liz's father get here?",6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,Oh! Ross is sooo great!,6.0
Chandler,21.0,Ross Meets Elizabeth's Dad,"Hey honey, you got the kind with the little girl, you said we were gonna to get the kind with the baby.",6.0
Monica,21.0,Ross Meets Elizabeth's Dad,"No, you said the baby creeps you out.",6.0
Chandler,21.0,Ross Meets Elizabeth's Dad,"No, the little girl creeps me out.",6.0
Monica,21.0,Ross Meets Elizabeth's Dad,You said the baby.,6.0
Chandler,21.0,Ross Meets Elizabeth's Dad,Why would the baby creep me out?,6.0
Monica,21.0,Ross Meets Elizabeth's Dad,Why would the little girl creep you out?,6.0
Phoebe,21.0,Ross Meets Elizabeth's Dad,"You guys, I'm sorry, could you please talk a little slower?",6.0
Chandler,21.0,Ross Meets Elizabeth's Dad,This is going in your book?,6.0
Phoebe,21.0,Ross Meets Elizabeth's Dad,"Yeah, it's about relationships. Y'know? The traps, the pitfalls, what not to do, keep going. This stuff is great!",6.0
Monica,21.0,Ross Meets Elizabeth's Dad,What?! Excuse me!,6.0
Phoebe,21.0,Ross Meets Elizabeth's Dad,And how none of it matters when the people really love each other. And how people will believe anything you tell them as long as it's a compliment.,6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,Oh! Well let's look for them. Oh-oh-hey! Are these them?,6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,"Oh, wait! Sorry, mr. Paul? Mr. Paul?",6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,"Paul. Umm, I just wanted you to know that ross really is a great guy.",6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,You just don't look old enough to have a twenty-year-old daughter.,6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,"Oh no! Yes! Of course, I know that! I just- I meant y'know are you still a 'we' or are you just 'you?'",6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,Ohh. So you raised her all on your own?,6.0
Monica,21.0,Ross Meets Elizabeth's Dad,How was your first day?,6.0
Joey,21.0,Ross Meets Elizabeth's Dad,Pretty great! Except I did get a little attitude from the robot.,6.0
Chandler,21.0,Ross Meets Elizabeth's Dad,"Damn those robots, they're supposed to be our faithful servants!",6.0
Joey,21.0,Ross Meets Elizabeth's Dad,"Anyway, it wasn't the robot, it was the guy who controls him. Yeah, he doesn't like me. He had c.h.e.e.s.e. Knock over the sandwich right when I was reaching for one! Ohh!",6.0
Phoebe,21.0,Ross Meets Elizabeth's Dad,"Well, why don't you just get him fired?",6.0
Joey,21.0,Ross Meets Elizabeth's Dad,"I may have to, I hate to do it, but I'm the star! Y'know? There's a limit to how many sandwiches I can eat off the floor. Excuse me. Joey tribbiani.",6.0
Joey,21.0,Ross Meets Elizabeth's Dad,I'm the lead in mac and c.h.e.e.s.e.!!,6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,I was just getting him to like you.,6.0
Ross,21.0,Ross Meets Elizabeth's Dad,Joey?! Joey!!,6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,"Ross, joey is not here.",6.0
Ross,21.0,Ross Meets Elizabeth's Dad,"Okay, I'll just wait for him in here!",6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,"Ross, it's okay. You can come out.",6.0
Ross,21.0,Ross Meets Elizabeth's Dad,Oh! Oh my god! I didn't even see you!,6.0
Ross,21.0,Ross Meets Elizabeth's Dad,What-what-what the- how da-how did-what the-how did-what?!,6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,"Well, y'know he lost his keys so he was looking for them",6.0
Ross,21.0,Ross Meets Elizabeth's Dad,In your mouth?!,6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,"No! Downstairs! And we got to talking y'know, for like two hours, and I really liked him so I invited him up here for a cup of coffee.",6.0
Ross,21.0,Ross Meets Elizabeth's Dad,You were at the coffeehouse!,6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,"Ross, what's the big deal? So I kissed the guy!",6.0
Ross,21.0,Ross Meets Elizabeth's Dad,"He is my girlfriend's father, okay? It's-it's, it's weird!",6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,Wh- you dated my sister!,6.0
Ross,21.0,Ross Meets Elizabeth's Dad,That was different!,6.0
Ross,21.0,Ross Meets Elizabeth's Dad,This is weird for me!,6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,"Ross look, look this is good for you. Okay? Let's face it, so far the guy's not lovin' ya! But I can turn that around! I got the inside track! We can all go out to dinner, y'know? And I can talk you up! Ross, the guy is a very, very successful lawyer!",6.0
Ross,21.0,Ross Meets Elizabeth's Dad,How is that important?,6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,Oh it's important!,6.0
Joey,21.0,Ross Meets Elizabeth's Dad,"Apparently, there's like a million guys out there that can play mac, and there's only this one robot and this one guy who controls it! I didn't know he could get me fired! What am I going to do?",6.0
Monica,21.0,Ross Meets Elizabeth's Dad,"Well y'know joey, you're a pretty charming guy.",6.0
Joey,21.0,Ross Meets Elizabeth's Dad,"Thanks, but I kinda have a problem to deal with here.",6.0
Monica,21.0,Ross Meets Elizabeth's Dad,"No sweetie, you've got to win over the guy that controls c.h.e.e.s.e.! You've got to kiss some serious robot ass!",6.0
Joey,21.0,Ross Meets Elizabeth's Dad,"That's not a bad idea. Yeah. Okay, but if I got to turn on the charm tomorrow I'm not wasting anymore of it over here with you guys. Well, actually I got a little bit saved for you pheebs.",6.0
Chandler,21.0,Ross Meets Elizabeth's Dad,"So do you think uh, joey's more charming than me?",6.0
Monica,21.0,Ross Meets Elizabeth's Dad,Yeah! That's why I'm sleeping with him on the side.,6.0
Chandler,21.0,Ross Meets Elizabeth's Dad,"Yeah, you wish.",6.0
Monica,21.0,Ross Meets Elizabeth's Dad,"Phoebe, stop writing about us!",6.0
Phoebe,21.0,Ross Meets Elizabeth's Dad,I'm not writing about you! I'm writing about other people.,6.0
Phoebe,21.0,Ross Meets Elizabeth's Dad,Marcia and chester.,6.0
Monica,21.0,Ross Meets Elizabeth's Dad,"Okay fine! Fine! Then you know what, I'll just write about phyllis! Hmm!",6.0
Monica,21.0,Ross Meets Elizabeth's Dad,Phyllis is sitting in a chair.,6.0
Phoebe,21.0,Ross Meets Elizabeth's Dad,I see what you're doing!,6.0
Monica,21.0,Ross Meets Elizabeth's Dad,Phyllis sees what I'm doing.,6.0
Phoebe,21.0,Ross Meets Elizabeth's Dad,"Ooh, I have tasted my own medicine and it is bitter!",6.0
Joey,21.0,Ross Meets Elizabeth's Dad,"Morning! Hey, how's my favorite genius and my little robot buddy?!",6.0
Joey,21.0,Ross Meets Elizabeth's Dad,"Okay! All right. Umm, all right wayne, level with me. Okay? I-i keep hearing all these rumors that I might get fired. Okay, they even have actors coming in to read for my part! Come on man, you-you got to give me a second chance! I mean, I love-i love this little guy! Ah-ah!! Okay, that's why you didn't want me to touch him right? Here you go! Okay? Stupid! I can't believe it! God! Hey, how you doin'?",6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,"So it seemed that my prom date had stood me up, so ross selflessly, offered to take me.",6.0
Rachel,21.0,Ross Meets Elizabeth's Dad,Wow! I definitely did not see that one backfiring! I'm gonna go to the bathroom.,6.0
Ross,21.0,Ross Meets Elizabeth's Dad,"Yeah, take your time.",6.0
Ross,21.0,Ross Meets Elizabeth's Dad,Just-just so you know I was a freshman and she was a senior. So it wasn't as bad as-as,6.0
Ross,21.0,Ross Meets Elizabeth's Dad,Not all bad.,6.0
Ross,21.0,Ross Meets Elizabeth's Dad,Yeah. You know what? I know what you mean; I do that too.,6.0
Ross,21.0,Ross Meets Elizabeth's Dad,"No! No! Not- I don't mean i-i see her as a twelve-year-old girl! I mean i-i have a son, who's umm six and I still think of him as a baby.",6.0
